AMBITO_NOMBRE,EMBALSE_NOMBRE,FECHA,AGUA_TOTAL,AGUA_ACTUAL,ELECTRICO_FLAG
"Miño - Sil","Bao","06/26/18 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","07/03/18 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","07/10/18 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","07/17/18 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","07/24/18 00:00:00","238,00","174,00",1
"Miño - Sil","Bao","07/31/18 00:00:00","238,00","154,00",1
"Miño - Sil","Bao","08/07/18 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","08/14/18 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","08/21/18 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","08/28/18 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","09/04/18 00:00:00","238,00","225,00",1
"Miño - Sil","Bao","09/11/18 00:00:00","238,00","233,00",1
"Miño - Sil","Bao","09/18/18 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","09/25/18 00:00:00","238,00","190,00",1
"Miño - Sil","Bao","10/02/18 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","10/09/18 00:00:00","238,00","174,00",1
"Miño - Sil","Bao","10/16/18 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","10/23/18 00:00:00","238,00","148,00",1
"Miño - Sil","Bao","10/30/18 00:00:00","238,00","141,00",1
"Miño - Sil","Bao","11/06/18 00:00:00","238,00","138,00",1
"Miño - Sil","Bao","11/13/18 00:00:00","238,00","132,00",1
"Miño - Sil","Bao","11/20/18 00:00:00","238,00","145,00",1
"Miño - Sil","Bao","11/27/18 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","12/04/18 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","12/11/18 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","12/18/18 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","12/25/18 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","01/01/19 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","01/08/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","01/15/19 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","01/22/19 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","01/29/19 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","02/05/19 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","02/12/19 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","02/19/19 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","02/26/19 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","03/05/19 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","03/12/19 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","03/19/19 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","03/26/19 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","04/02/19 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","04/09/19 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","04/16/19 00:00:00","238,00","190,00",1
"Miño - Sil","Bao","04/23/19 00:00:00","238,00","192,00",1
"Miño - Sil","Bao","04/30/19 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","05/07/19 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","05/14/19 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","05/21/19 00:00:00","238,00","192,00",1
"Miño - Sil","Bao","05/28/19 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","06/04/19 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","06/11/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","06/18/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","06/25/19 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","07/02/19 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","07/09/19 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","07/16/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","07/23/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","07/30/19 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","08/06/19 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","08/13/19 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","08/20/19 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","08/27/19 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","09/03/19 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","09/10/19 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","09/17/19 00:00:00","238,00","150,00",1
"Miño - Sil","Bao","09/24/19 00:00:00","238,00","155,00",1
"Miño - Sil","Bao","10/01/19 00:00:00","238,00","157,00",1
"Miño - Sil","Bao","10/08/19 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","10/15/19 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","10/22/19 00:00:00","238,00","151,00",1
"Miño - Sil","Bao","10/29/19 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","11/05/19 00:00:00","238,00","148,00",1
"Miño - Sil","Bao","11/12/19 00:00:00","238,00","148,00",1
"Miño - Sil","Bao","11/19/19 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","11/26/19 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","12/03/19 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","12/10/19 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","12/17/19 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","12/24/19 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","12/31/19 00:00:00","238,00","218,00",1
"Miño - Sil","Bao","01/07/20 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","01/14/20 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","01/21/20 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","01/28/20 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","02/04/20 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","02/11/20 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","02/18/20 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","02/25/20 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","03/03/20 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","03/10/20 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","03/17/20 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","03/24/20 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","03/31/20 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","04/07/20 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","04/14/20 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","04/21/20 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","04/28/20 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","05/05/20 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","05/12/20 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","05/19/20 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","05/26/20 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","06/02/20 00:00:00","238,00","220,00",1
"Miño - Sil","Bao","06/09/20 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","06/16/20 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","06/23/20 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","06/30/20 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","07/07/20 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","07/14/20 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","07/21/20 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","07/28/20 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","08/04/20 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","08/11/20 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","08/18/20 00:00:00","238,00","220,00",1
"Miño - Sil","Bao","08/25/20 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","09/01/20 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","09/08/20 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","09/15/20 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","09/22/20 00:00:00","238,00","146,00",1
"Miño - Sil","Bao","09/29/20 00:00:00","238,00","127,00",1
"Miño - Sil","Bao","10/06/20 00:00:00","238,00","132,00",1
"Miño - Sil","Bao","10/13/20 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","10/20/20 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","10/27/20 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","11/03/20 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","11/10/20 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","11/17/20 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","11/24/20 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","12/01/20 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","12/08/20 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","12/15/20 00:00:00","238,00","152,00",1
"Miño - Sil","Bao","12/22/20 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","12/29/20 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","01/05/21 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","01/12/21 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","01/19/21 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","01/26/21 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","02/02/21 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","02/09/21 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","02/16/21 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","02/23/21 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","03/02/21 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","03/09/21 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","03/16/21 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","03/23/21 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","03/30/21 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","04/06/21 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","04/13/21 00:00:00","238,00","221,00",1
"Miño - Sil","Bao","04/20/21 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","04/27/21 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","05/04/21 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","05/11/21 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","05/18/21 00:00:00","238,00","174,00",1
"Miño - Sil","Bao","05/25/21 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","06/01/21 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","06/08/21 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","06/15/21 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","06/22/21 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","06/29/21 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","07/06/21 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","07/13/21 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","07/20/21 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","07/27/21 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","08/03/21 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","08/10/21 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","08/17/21 00:00:00","238,00","140,00",1
"Miño - Sil","Bao","08/24/21 00:00:00","238,00","134,00",1
"Miño - Sil","Bao","08/31/21 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","09/07/21 00:00:00","238,00","117,00",1
"Miño - Sil","Bao","09/14/21 00:00:00","238,00","111,00",1
"Miño - Sil","Bao","09/21/21 00:00:00","238,00","110,00",1
"Miño - Sil","Bao","09/28/21 00:00:00","238,00","111,00",1
"Miño - Sil","Bao","10/05/21 00:00:00","238,00","113,00",1
"Miño - Sil","Bao","10/12/21 00:00:00","238,00","114,00",1
"Miño - Sil","Bao","10/19/21 00:00:00","238,00","114,00",1
"Miño - Sil","Bao","10/26/21 00:00:00","238,00","114,00",1
"Miño - Sil","Bao","11/02/21 00:00:00","238,00","115,00",1
"Miño - Sil","Bao","11/09/21 00:00:00","238,00","116,00",1
"Miño - Sil","Bao","11/16/21 00:00:00","238,00","117,00",1
"Miño - Sil","Bao","11/23/21 00:00:00","238,00","120,00",1
"Miño - Sil","Bao","11/30/21 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","12/07/21 00:00:00","238,00","124,00",1
"Miño - Sil","Bao","12/14/21 00:00:00","238,00","121,00",1
"Miño - Sil","Bao","12/21/21 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","12/28/21 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","01/04/22 00:00:00","238,00","118,00",1
"Miño - Sil","Bao","01/11/22 00:00:00","238,00","122,00",1
"Miño - Sil","Bao","01/18/22 00:00:00","238,00","154,00",1
"Miño - Sil","Bao","01/25/22 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","02/01/22 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","02/08/22 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","02/15/22 00:00:00","238,00","158,00",1
"Miño - Sil","Bao","02/22/22 00:00:00","238,00","147,00",1
"Miño - Sil","Bao","03/01/22 00:00:00","238,00","145,00",1
"Miño - Sil","Bao","03/08/22 00:00:00","238,00","145,00",1
"Miño - Sil","Bao","03/15/22 00:00:00","238,00","142,00",1
"Miño - Sil","Bao","03/22/22 00:00:00","238,00","144,00",1
"Miño - Sil","Bao","03/29/22 00:00:00","238,00","135,00",1
"Miño - Sil","Bao","04/05/22 00:00:00","238,00","124,00",1
"Miño - Sil","Bao","04/12/22 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","04/19/22 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","04/26/22 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","05/03/22 00:00:00","238,00","132,00",1
"Miño - Sil","Bao","05/10/22 00:00:00","238,00","128,00",1
"Miño - Sil","Bao","05/17/22 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","05/24/22 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","05/31/22 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","06/07/22 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","06/14/22 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","06/21/22 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","06/28/22 00:00:00","238,00","126,00",1
"Miño - Sil","Bao","07/05/22 00:00:00","238,00","126,00",1
"Miño - Sil","Bao","07/12/22 00:00:00","238,00","127,00",1
"Miño - Sil","Bao","07/19/22 00:00:00","238,00","127,00",1
"Miño - Sil","Bao","07/26/22 00:00:00","238,00","133,00",1
"Miño - Sil","Bao","08/02/22 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","08/09/22 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","08/16/22 00:00:00","238,00","130,00",1
"Miño - Sil","Bao","08/23/22 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","08/30/22 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","09/06/22 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","09/13/22 00:00:00","238,00","141,00",1
"Miño - Sil","Bao","09/20/22 00:00:00","238,00","126,00",1
"Miño - Sil","Bao","09/27/22 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","10/04/22 00:00:00","238,00","136,00",1
"Miño - Sil","Bao","10/11/22 00:00:00","238,00","134,00",1
"Miño - Sil","Bao","10/18/22 00:00:00","238,00","124,00",1
"Miño - Sil","Bao","10/25/22 00:00:00","238,00","136,00",1
"Miño - Sil","Bao","11/01/22 00:00:00","238,00","150,00",1
"Miño - Sil","Bao","11/08/22 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","11/15/22 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","11/22/22 00:00:00","238,00","155,00",1
"Miño - Sil","Bao","11/29/22 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","12/06/22 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","12/13/22 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","12/20/22 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","12/27/22 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","01/03/23 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","01/10/23 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","01/17/23 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","01/24/23 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","01/31/23 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","02/07/23 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","02/14/23 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","02/21/23 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","02/28/23 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","03/07/23 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","03/14/23 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","03/21/23 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","03/28/23 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","04/04/23 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","04/11/23 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","04/18/23 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","04/25/23 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","05/02/23 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","05/09/23 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","05/16/23 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","05/23/23 00:00:00","238,00","150,00",1
"Miño - Sil","Bao","05/30/23 00:00:00","238,00","141,00",1
"Miño - Sil","Bao","06/06/23 00:00:00","238,00","140,00",1
"Miño - Sil","Bao","06/13/23 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","06/20/23 00:00:00","238,00","140,00",1
"Miño - Sil","Bao","06/27/23 00:00:00","238,00","145,00",1
"Miño - Sil","Bao","07/04/23 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","07/11/23 00:00:00","238,00","153,00",1
"Miño - Sil","Bao","07/18/23 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","07/25/23 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","08/01/23 00:00:00","238,00","158,00",1
"Miño - Sil","Bao","08/08/23 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","08/15/23 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","08/22/23 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","08/29/23 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","09/05/23 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","09/12/23 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","09/19/23 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","09/26/23 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","10/03/23 00:00:00","238,00","170,00",1
"Miño - Sil","Bao","10/10/23 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","10/17/23 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","10/24/23 00:00:00","238,00","157,00",1
"Miño - Sil","Bao","10/31/23 00:00:00","238,00","174,00",1
"Miño - Sil","Bao","11/07/23 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","11/14/23 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","11/21/23 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","11/28/23 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","12/05/23 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","12/12/23 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","12/19/23 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","12/26/23 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","01/02/24 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","01/09/24 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","01/16/24 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","01/23/24 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","01/30/24 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","02/06/24 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","02/13/24 00:00:00","238,00","200,00",1
"Miño - Sil","Bao","02/20/24 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","02/27/24 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","03/05/24 00:00:00","238,00","204,00",1
"Miño - Sil","Bao","03/12/24 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","03/19/24 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","03/26/24 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","04/02/24 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","04/09/24 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","04/16/24 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","04/23/24 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","04/30/24 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","05/07/24 00:00:00","238,00","228,00",1
"Miño - Sil","Bao","05/14/24 00:00:00","238,00","228,00",1
"Miño - Sil","Bao","05/21/24 00:00:00","238,00","229,00",1
"Miño - Sil","Bao","05/28/24 00:00:00","238,00","230,00",1
"Miño - Sil","Bao","06/04/24 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","06/11/24 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","06/18/24 00:00:00","238,00","190,00",1
"Miño - Sil","Bao","06/25/24 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","07/02/24 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","07/09/24 00:00:00","238,00","162,00",1
